fold_id,pdf_name
27,Unsupervised Domain Adaptation with Contrastive Learning for OCT Segmentation
27,Autofocusing+: Noise-Resilient Motion Correction in Magnetic Resonance Imaging
27,Weakly-Supervised High-Fidelity Ultrasound Video Synthesis with Feature Decoupling
27,Stabilize Decompose and Denoise: Self-supervised Fluoroscopy Denoising
27,Deep Filter Bank Regression for Super-Resolution of Anisotropic MR Brain Images
27,Test-Time Image-to-Image Translation Ensembling Improves Out-of-Distribution Generalization in Histopathology
27,Deep Reinforcement Learning for Small Bowel Path Tracking Using Different Types of Annotations
27,LSSANet: A Long Short Slice-Aware Network for Pulmonary Nodule Detection
27,MG-NET: Leveraging Pseudo-imaging for Multi-modal Metagenome Analysis
27,Nuclei Grading of Clear Cell Renal Cell Carcinoma in Histopathological Image by Composite High-Resolution Network
27,DeepOPG: Improving Orthopantomogram Finding Summarization with Weak Supervision
27,Learning to Predict Error for MRI Reconstruction
27,Longitudinal Quantitative Assessment of COVID-19 Infection Progression from Chest CTs
27,Attention-Based Multi-scale Gated Recurrent Encoder with Novel Correlation Loss for COVID-19 Progression Prediction
27,Domain Generalization for Mammography Detection via Multi-style and Multi-view Contrastive Learning
27,Symmetry-Enhanced Attention Network for Acute Ischemic Infarct Segmentation with Non-contrast CT Images
27,Image-to-Graph Convolutional Network for Deformable Shape Reconstruction from a Single Projection Image
27,Automatic Polyp Segmentation via Multi-scale Subtraction Network
27,Learning Hybrid Representations for Automatic 3D Vessel Centerline Extraction
27,Dual-Teacher: Integrating Intra-domain and Inter-domain Teachers for Annotation-Efficient Cardiac Segmentation
27,Interpretable Deep Models for Cardiac Resynchronisation Therapy Response Prediction
27,End-to-End Variational Networks for Accelerated MRI Reconstruction
27,Revisiting Rubik’s Cube: Self-supervised Learning with Volume-Wise Transformation for 3D Medical Image Segmentation
27,MAGIC: Multi-scale Heterogeneity Analysis and Clustering for Brain Diseases
27,DPA-DenseBiasNet: Semi-supervised 3D Fine Renal Artery Segmentation with Dense Biased Network and Deep Priori Anatomy
27,Evidence Localization for Pathology Images Using Weakly Supervised Learning
27,PAN: Projective Adversarial Network for Medical Image Segmentation
27,A Hybrid Deep Learning Framework for Integrated Segmentation and Registration: Evaluation on Longitudinal White Matter Tract Changes
27,PFA-ScanNet: Pyramidal Feature Aggregation with Synergistic Learning for Breast Cancer Metastasis Analysis
27,Revealing Regional Associations of Cortical Folding Alterations with In Utero Ventricular Dilation Using Joint Spectral Embedding
27,Fast GPU Computation of 3D Isothermal Volumes in the Vicinity of Major Blood Vessels for Multiprobe Cryoablation Simulation
27,Closing the Calibration Loop: An Inside-Out-Tracking Paradigm for Augmented Reality in Orthopedic Surgery
27,Can Deep Learning Relax Endomicroscopy Hardware Miniaturization Requirements?
27,Weakly-Supervised Learning-Based Feature Localization for Confocal Laser Endomicroscopy Glioma Images
27,On the Effect of Inter-observer Variability for a Reliable Estimation of Uncertainty of Medical Image Segmentation
27,Deep Learning Using K-Space Based Data Augmentation for Automated Cardiac MR Motion Artefact Detection
27,DeepPhase: Surgical Phase Recognition in CATARACTS Videos
27,Detection and Characterization of the Fetal Heartbeat in Free-hand Ultrasound Sweeps with Weakly-supervised Two-streams Convolutional Networks
27,Information Theoretic Measurement of Blood Flow Complexity in Vessels and Aneurysms: Interlacing Complexity Index
27,Multidimensional Texture Analysis for Improved Prediction of Ultrasound Liver Tumor Response to Chemotherapy Treatment
27,Semi-supervised Hierarchical Multimodal Feature and Sample Selection for Alzheimer’s Disease Diagnosis
27,Numerical Simulation of Cochlear-Implant Surgery: Towards Patient-Specific Planning
27,A Multi-resolution T-Mixture Model Approach to Robust Group-Wise Alignment of Shapes
27,ASL-incorporated Pharmacokinetic Modelling of PET Data With Reduced Acquisition Time: Application to Amyloid Imaging
27,Low-Dimensional Statistics of Anatomical Variability via Compact Representation of Image Deformations
27,Assessment of Mean Apparent Propagator-Based Indices as Biomarkers of Axonal Remodeling after Stroke
27,A Hybrid Approach for Segmentation and Tracking of Myxococcus Xanthus Swarms
27,Automatic Feature Learning for Glaucoma Detection Based on Deep Learning
27,Rigid Motion Compensation in Interventional C-arm CT Using Consistency Measure on Projection Data
27,MCI Identification by Joint Learning on Multiple MRI Data
27,HoTPiG: A Novel Geometrical Feature for Vessel Morphometry and Its Application to Cerebral Aneurysm Detection
27,Atlas-Based Transfer of Boundary Conditions for Biomechanical Simulation
27,Optimal Diffusion Tensor Imaging with Repeated Measurements
27,Calibrationless Parallel MRI with Joint Total Variation Regularization
27,Automatic 3D Motion Estimation of Left Ventricle from C-arm Rotational Angiocardiography Using a Prior Motion Model and Learning Based Boundary Detector
27,Image-Based Computational Models for TAVI Planning: From CT Images to Implant Deployment
27,Improving DTI Resolution from a Single Clinical Acquisition: A Statistical Approach Using Spatial Prior
27,4D Hyperspherical Harmonic (HyperSPHARM) Representation of Multiple Disconnected Brain Subcortical Structures
27,Multi-resolutional Brain Network Filtering and Analysis via Wavelets on Non-Euclidean Space
27,Learning from Partially Annotated OPT Images by Contextual Relevance Ranking
27,Accurate Bone Segmentation in 2D Radiographs Using Fully Automatic Shape Model Matching Based On Regression-Voting
27,Erratum: Dynamic CT Reconstruction by Smoothed Rank Minimization
27,An Automatic Multi-atlas Segmentation of the Prostate in Transrectal Ultrasound Images Using Pairwise Atlas Shape Similarity
27,Automatic Nuchal Translucency Measurement from Ultrasonography
27,Cardiac Fiber Inpainting Using Cartan Forms
27,Auto-calibrating Spherical Deconvolution Based on ODF Sparsity
27,Bayesian Joint Detection-Estimation of Cerebral Vasoreactivity from ASL fMRI Data
27,Position Regression for Unsupervised Anomaly Detection
27,Surface Vision Transformers: Attention-Based Modelling applied to Cortical Analysis
27,VORTEX: Physics-Driven Data Augmentations Using Consistency Training for Robust Accelerated MRI Reconstruction
27,M-GCN: A Multimodal Graph Convolutional Network to Integrate Functional and Structural Connectomics Data to Predict Multidimensional Phenotypic Characterizations
27,Uncertainty-based Graph Convolutional Networks for Organ Segmentation Refinement
27,Fusing Unsupervised and Supervised Deep Learning for White Matter Lesion Segmentation
27,Transfer Learning by Adaptive Merging of Multiple Models
28,Multi-view Local Co-occurrence and Global Consistency Learning Improve Mammogram Classification Generalisation
28,Test-Time Adaptation with Calibration of Medical Image Classification Nets for Label Distribution Shift
28,Multimodal-GuideNet: Gaze-Probe Bidirectional Guidance in Obstetric Ultrasound Scanning
28,Adversarially Robust Prototypical Few-Shot Segmentation with Neural-ODEs
28,Brain-Aware Replacements for Supervised Contrastive Learning in Detection of Alzheimer’s Disease
28,Deep is a Luxury We Don’t Have
28,Physically Inspired Constraint for Unsupervised Regularized Ultrasound Elastography
28,FairPrune: Achieving Fairness Through Pruning for Dermatological Disease Diagnosis
28,Rethinking Surgical Captioning: End-to-End Window-Based MLP Transformer Using Patches
28,Task-Oriented Self-supervised Learning for Anomaly Detection in Electroencephalography
28,2.5D Thermometry Maps for MRI-Guided Tumor Ablation
28,Source-Free Domain Adaptive Fundus Image Segmentation with Denoised Pseudo-Labeling
28,Unsupervised Diffeomorphic Surface Registration and Non-linear Modelling
28,Cell Detection from Imperfect Annotation by Pseudo Label Selection Using P-classification
28,Lesion-Based Contrastive Learning for Diabetic Retinopathy Grading from Fundus Images
28,Weakly Supervised Registration of Prostate MRI and Histopathology Images
28,Memory-Efficient Learning for High-Dimensional MRI Reconstruction
28,hSDB-instrument: Instrument Localization Database for Laparoscopic and Robotic Surgeries
28,Deep Placental Vessel Segmentation for Fetoscopic Mosaicking
28,Learning Tumor Growth via Follow-Up Volume Prediction for Lung Nodules
28,Structure Preserving Stain Normalization of Histopathology Images Using Self Supervised Semantic Guidance
28,Keypoints Localization for Joint Vertebra Detection and Fracture Severity Quantification
28,Probabilistic 3D Surface Reconstruction from Sparse MRI Information
28,Computer-Aided Tumor Diagnosis in Automated Breast Ultrasound Using 3D Detection Network
28,Integrating Neural Networks and Dictionary Learning for Multidimensional Clinical Characterizations from Functional Connectomics Data
28,ConCORDe-Net: Cell Count Regularized Convolutional Neural Network for Cell Detection in Multiplex Immunohistochemistry Images
28,3D U$$^2$$-Net: A 3D Universal U-Net for Multi-domain Medical Image Segmentation
28,Fused Detection of Retinal Biomarkers in OCT Volumes
28,Artifact Disentanglement Network for Unsupervised Metal Artifact Reduction
28,Automated Pulmonary Embolism Detection from CTPA Images Using an End-to-End Convolutional Neural Network
28,Neural Style Transfer Improves 3D Cardiovascular MR Image Segmentation on Inconsistent Data
28,CORAL8: Concurrent Object Regression for Area Localization in Medical Image Panels
28,Predicting the Evolution of White Matter Hyperintensities in Brain MRI Using Generative Adversarial Networks and Irregularity Map
28,Deep Variational Networks with Exponential Weighting for Learning Computed Tomography
28,Invertible Network for Classification and Biomarker Selection for ASD
28,Multiview Two-Task Recursive Attention Model for Left Atrium and Atrial Scars Segmentation
28,Unsupervised Learning for Surgical Motion by Learning to Predict the Future
28,Deep Nested Level Sets: Fully Automated Segmentation of Cardiac MR Images in Patients with Pulmonary Hypertension
28,Elastic Registration of Single Subject Task Based fMRI Signals
28,A Robust and Effective Approach Towards Accurate Metastasis Detection and pN-stage Classification in Breast Cancer
28,Identification of Temporal Transition of Functional States Using Recurrent Neural Networks from Functional MRI
28,Bimodal Network Architectures for Automatic Generation of Image Annotation from Text
28,CapsDeMM: Capsule Network for Detection of Munro’s Microabscess in Skin Biopsy Images
28,MRI-Based Surgical Planning for Lumbar Spinal Stenosis
28,Exploring Gyral Patterns of Infant Cortical Folding Based on Multi-view Curvature Information
28,BrainSync: An Orthogonal Transformation for Synchronization of fMRI Data Across Subjects
28,Automatic Liver Segmentation Using an Adversarial Image-to-Image Network
28,Beyond the Resolution Limit: Diffusion Parameter Estimation in Partial Volume
28,Temporal Registration in In-Utero Volumetric MRI Time Series
28,Cutting Out the Middleman: Measuring Nuclear Area in Histopathology Slides Without Segmentation
28,Automatic Dual-View Mass Detection in Full-Field Digital Mammograms
28,Discriminative Feature Selection for Multiple Ocular Diseases Classification by Sparse Induced Graph Regularized Group Lasso
28,A Random Riemannian Metric for Probabilistic Shortest-Path Tractography
28,Automated Localization of Fetal Organs in MRI Using Random Forests with Steerable Features
28,Progressive Label Fusion Framework for Multi-atlas Segmentation by Dictionary Evolution
28,Fast Automatic Vertebrae Detection and Localization in Pathological CT Scans - A Deep Learning Approach
28,Adaption of 3D Models to 2D X-Ray Images during Endovascular Abdominal Aneurysm Repair
28,Disentangling Disease Heterogeneity with Max-Margin Multiple Hyperplane Classifier
28,Discriminative Sparse Connectivity Patterns for Classification of fMRI Data
28,A Cautionary Analysis of STAPLE Using Direct Inference of Segmentation Truth
28,Multi-modal Measurement of the Myelin-to-Axon Diameter g-ratio in Preterm-born Neonates and Adult Controls
28,Diffeomorphic Shape Trajectories for Improved Longitudinal Segmentation and Statistics
28,Tagged Template Deformation
28,Clustering-Induced Multi-task Learning for AD MCI Classification
